type,old_split,new_split,phash_distance,dhash_distance,orientation,old_image,new_image
NEAR,train,train,4,5,normal,data\raw\train\43_jpg.rf.fdc0d9d7b542bc894f98917125c68b21.jpg,new_dataset\Final Project.v1i.coco\train\74_jpg.rf.87dfe8c41bff8eda082ee7004bd80091.jpg
NEAR,train,train,4,5,normal,data\raw\train\44_jpg.rf.bb7a1c3122492fbe2771f2f07e053e33.jpg,new_dataset\Final Project.v1i.coco\train\18_jpg.rf.e9d5f54da24bab897d7c41c5a1e19f29.jpg
NEAR,train,train,4,5,normal,data\raw\train\44_jpg.rf.bb7a1c3122492fbe2771f2f07e053e33.jpg,new_dataset\Final Project.v1i.coco\train\19_jpg.rf.c572809ccc5df6ba1f47b44b5d2c2feb.jpg
NEAR,train,train,4,5,normal,data\raw\train\44_jpg.rf.bb7a1c3122492fbe2771f2f07e053e33.jpg,new_dataset\Final Project.v1i.coco\train\79_jpg.rf.9a43eac1fec1a7b2d8a4584f8c3ae7fe.jpg
NEAR,train,train,4,5,normal,data\raw\train\45_jpg.rf.90f71216a70985593c943df012f59edd.jpg,new_dataset\Final Project.v1i.coco\train\74_jpg.rf.87dfe8c41bff8eda082ee7004bd80091.jpg
NEAR,train,train,4,5,normal,data\raw\train\46_jpg.rf.7b1b22026e788e19046c2e36e23469f2.jpg,new_dataset\Final Project.v1i.coco\train\58_jpg.rf.1f51074342200ef34fcf693a68680f7f.jpg
NEAR,train,valid,4,5,normal,data\raw\train\48_jpg.rf.e0b1b4a24151315488ddb21e52558d12.jpg,new_dataset\Final Project.v1i.coco\valid\40_jpg.rf.f0adcfa9b4510c9734b0e9ccff43db09.jpg
NEAR,train,train,4,5,normal,data\raw\train\49_jpg.rf.3eb36d120f4e71ab7c5166b34b35a84b.jpg,new_dataset\Final Project.v1i.coco\train\59_jpg.rf.3aa9bb5102a1a50753c4449bd3be7a9b.jpg
NEAR,train,train,4,5,normal,data\raw\train\53_jpg.rf.b0d43d84662b63cf5d5e60a3fc626184.jpg,new_dataset\Final Project.v1i.coco\train\25_jpg.rf.ec22451f3f4042976fba53b35aba600a.jpg
NEAR,train,train,4,5,normal,data\raw\train\56_jpg.rf.617e5d1eb2b24e7b165a6cfabf2202c2.jpg,new_dataset\Final Project.v1i.coco\train\26_jpg.rf.d310175864b47fd19b19ab983f191883.jpg
NEAR,train,train,4,5,normal,data\raw\train\56_jpg.rf.617e5d1eb2b24e7b165a6cfabf2202c2.jpg,new_dataset\Final Project.v1i.coco\train\37_jpg.rf.495b4905d23eee8c5b4456c9f24c6a23.jpg
NEAR,train,train,4,5,normal,data\raw\train\56_jpg.rf.617e5d1eb2b24e7b165a6cfabf2202c2.jpg,new_dataset\Final Project.v1i.coco\train\59_jpg.rf.3aa9bb5102a1a50753c4449bd3be7a9b.jpg
NEAR,train,train,4,5,normal,data\raw\train\57_jpg.rf.7976c96f52424c68b14baa14e0ef827a.jpg,new_dataset\Final Project.v1i.coco\train\157_jpg.rf.21a379d34397d94ba6ffb01f878054cf.jpg
NEAR,train,train,4,5,normal,data\raw\train\57_jpg.rf.7976c96f52424c68b14baa14e0ef827a.jpg,new_dataset\Final Project.v1i.coco\train\42_jpg.rf.f092090bdee6a796a9c590c8500a7e28.jpg
NEAR,train,train,4,5,normal,data\raw\train\57_jpg.rf.7976c96f52424c68b14baa14e0ef827a.jpg,new_dataset\Final Project.v1i.coco\train\78_jpg.rf.f9fa5c9192277ca9bf28dfe0b4a0b48b.jpg
NEAR,train,train,4,5,normal,data\raw\train\57_jpg.rf.7976c96f52424c68b14baa14e0ef827a.jpg,new_dataset\Final Project.v1i.coco\train\82_jpg.rf.828046f47fa1466c74bbfdd825370634.jpg
NEAR,train,valid,4,5,normal,data\raw\train\58_jpg.rf.5f60ba1488a04db328fe52e79259a25a.jpg,new_dataset\Final Project.v1i.coco\valid\46_jpg.rf.84e33b6480d48efb2021ae399da4c904.jpg
NEAR,train,train,4,5,normal,data\raw\train\59_jpg.rf.85d44471385399f82f31d3853834d755.jpg,new_dataset\Final Project.v1i.coco\train\49_jpg.rf.c48ab430f77d61c2c124fad0411ba6a6.jpg
NEAR,train,train,4,5,normal,data\raw\train\59_jpg.rf.85d44471385399f82f31d3853834d755.jpg,new_dataset\Final Project.v1i.coco\train\56_jpg.rf.c8613d653b2d8adc620d4ccce48447b2.jpg
NEAR,train,train,4,5,normal,data\raw\train\61_jpg.rf.e030e0a1ecf23237b4d7ec06404df248.jpg,new_dataset\Final Project.v1i.coco\train\22_jpg.rf.bf2776820b091e7822a18497193c0999.jpg
NEAR,train,train,4,5,normal,data\raw\train\61_jpg.rf.e030e0a1ecf23237b4d7ec06404df248.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
NEAR,train,valid,4,5,normal,data\raw\train\61_jpg.rf.e030e0a1ecf23237b4d7ec06404df248.jpg,new_dataset\Final Project.v1i.coco\valid\20_jpg.rf.7a5b661f32a1c89d3c5b2bb48a343f52.jpg
NEAR,train,test,4,5,normal,data\raw\train\64_jpg.rf.51c71595842f51d9ca05e386f0e45419.jpg,new_dataset\Final Project.v1i.coco\test\61_jpg.rf.b22aa4fa59c65a3475c490d03aaf55d0.jpg
NEAR,train,train,4,5,normal,data\raw\train\64_jpg.rf.51c71595842f51d9ca05e386f0e45419.jpg,new_dataset\Final Project.v1i.coco\train\101_jpg.rf.915eb59c90f9fa29e92a72828c3aecbb.jpg
NEAR,train,valid,4,5,normal,data\raw\train\64_jpg.rf.51c71595842f51d9ca05e386f0e45419.jpg,new_dataset\Final Project.v1i.coco\valid\99_jpg.rf.3ffd72ff7fee2a96a58ef706827a4450.jpg
NEAR,train,train,4,5,normal,data\raw\train\70_jpg.rf.fdb3b8ceb2a12fe9acd147be22e03bb4.jpg,new_dataset\Final Project.v1i.coco\train\39_jpg.rf.3dfb2f96cc10a653ee45364aa0b6f138.jpg
NEAR,train,test,4,5,normal,data\raw\train\74_jpg.rf.7406b5bc306bd935fd5bdccee7146f83.jpg,new_dataset\Final Project.v1i.coco\test\83_jpg.rf.460583d0064714fc3d6872c536a4d0c7.jpg
NEAR,train,train,4,5,normal,data\raw\train\74_jpg.rf.7406b5bc306bd935fd5bdccee7146f83.jpg,new_dataset\Final Project.v1i.coco\train\43_jpg.rf.356ace89512e97ca5dc42fe63d84facb.jpg
NEAR,train,valid,4,5,normal,data\raw\train\74_jpg.rf.7406b5bc306bd935fd5bdccee7146f83.jpg,new_dataset\Final Project.v1i.coco\valid\45_jpg.rf.3f7813af12b673ed7b958ed420d9994b.jpg
NEAR,train,train,4,5,normal,data\raw\train\75_jpg.rf.2954c03c891b63b2fdd19b75d8df548a.jpg,new_dataset\Final Project.v1i.coco\train\41_jpg.rf.53831e8330b78931f76d3f6efc0b79b2.jpg
NEAR,train,train,4,5,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\57_jpg.rf.0bb683395ee43eaf35a7769e6ec5cf83.jpg
NEAR,train,train,4,5,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\85_jpg.rf.ce0fc0af493c9fa925516fe6d70e162c.jpg
NEAR,train,test,4,5,normal,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\test\16_jpg.rf.79e8d8e769057ee407cf6c8ecdc7ef90.jpg
NEAR,train,train,4,5,normal,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\train\44_jpg.rf.5168640c902f9a3fd10bea09b8011820.jpg
NEAR,train,valid,4,5,normal,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\valid\17_jpg.rf.12cd59cef091fbcc20d6873c12771f86.jpg
NEAR,train,valid,4,5,normal,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\valid\90_jpg.rf.21cecef89ce4e7a29f305e0aba1d81ca.jpg
NEAR,train,train,4,5,normal,data\raw\train\81_jpg.rf.ea24b1f42da42d3159f6d6c6c5e1a833.jpg,new_dataset\Final Project.v1i.coco\train\26_jpg.rf.d310175864b47fd19b19ab983f191883.jpg
NEAR,train,train,4,5,normal,data\raw\train\82_jpg.rf.252beb94e7593ae915c64a2ecebe24fb.jpg,new_dataset\Final Project.v1i.coco\train\57_jpg.rf.0bb683395ee43eaf35a7769e6ec5cf83.jpg
NEAR,train,train,4,5,normal,data\raw\train\83_jpg.rf.8a6720804386c149a635e15a1d9ce403.jpg,new_dataset\Final Project.v1i.coco\train\74_jpg.rf.87dfe8c41bff8eda082ee7004bd80091.jpg
NEAR,train,train,4,5,normal,data\raw\train\85_jpg.rf.a88ef5384c271298f04943c8a2c99e8d.jpg,new_dataset\Final Project.v1i.coco\train\78_jpg.rf.f9fa5c9192277ca9bf28dfe0b4a0b48b.jpg
NEAR,train,train,4,5,normal,data\raw\train\90_jpg.rf.f84fb8ab64a579be9e7432fd52507523.jpg,new_dataset\Final Project.v1i.coco\train\79_jpg.rf.9a43eac1fec1a7b2d8a4584f8c3ae7fe.jpg
NEAR,train,test,4,5,normal,data\raw\train\96_jpg.rf.ea9149254e34179f39e1be3d2e75f5d1.jpg,new_dataset\Final Project.v1i.coco\test\113_jpg.rf.5e0e05a63a174a8109901d63ed2c3d9e.jpg
NEAR,train,train,4,5,normal,data\raw\train\97_jpg.rf.565c47ba2b40fbb3ff961a250a786755.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,train,train,4,5,normal,data\raw\train\98_jpg.rf.3bf9518b0306b1aaf4e7d743efb41aa0.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,train,train,4,5,normal,data\raw\train\99_jpg.rf.7dbcc9cf4ac5017546d65be4c46a0e57.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\114_jpg.rf.0a3abc1303c3720eb3a5c644d068dfa9.jpg,new_dataset\Final Project.v1i.coco\train\102_jpg.rf.217783a56fb10734221217e0f77fd5b7.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\114_jpg.rf.0a3abc1303c3720eb3a5c644d068dfa9.jpg,new_dataset\Final Project.v1i.coco\train\118_jpg.rf.2732dab9332a7ccc7fbd3fa3e02343ae.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\114_jpg.rf.0a3abc1303c3720eb3a5c644d068dfa9.jpg,new_dataset\Final Project.v1i.coco\train\97_jpg.rf.e5f7d3a6b4143e6992c3eadc6e0ea0b1.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\114_jpg.rf.0a3abc1303c3720eb3a5c644d068dfa9.jpg,new_dataset\Final Project.v1i.coco\train\98_jpg.rf.eb3e1d3ef0c7a4d0d7527fbc9f838277.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\118_jpg.rf.7a72911180646736bf1524b8fddfb314.jpg,new_dataset\Final Project.v1i.coco\train\101_jpg.rf.915eb59c90f9fa29e92a72828c3aecbb.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\118_jpg.rf.7a72911180646736bf1524b8fddfb314.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,valid,valid,4,5,normal,data\raw\valid\123_jpg.rf.12a8ae3da3c9d2fab7149b06ac08aa74.jpg,new_dataset\Final Project.v1i.coco\valid\122_jpg.rf.d6ac99ab66eb366797c8367bac36a6fa.jpg
NEAR,valid,valid,4,5,normal,data\raw\valid\143_jpg.rf.291e31fc32c3a043242104127076ac02.jpg,new_dataset\Final Project.v1i.coco\valid\156_jpg.rf.f87f16dbbffc5056293128f0a6db7d6a.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\151_jpg.rf.486de008b0c081fc8f61cf2039541182.jpg,new_dataset\Final Project.v1i.coco\train\166_jpg.rf.33ca052854400f5ad4afeb434abb4aca.jpg
NEAR,valid,test,4,5,normal,data\raw\valid\153_jpg.rf.4351c77af3c15cc662ceb54d3b1182bc.jpg,new_dataset\Final Project.v1i.coco\test\137_jpg.rf.a9aef31077df798a1814ae86a1fe059b.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\153_jpg.rf.4351c77af3c15cc662ceb54d3b1182bc.jpg,new_dataset\Final Project.v1i.coco\train\145_jpg.rf.d29516f996815941e1483eec254a2ee8.jpg
NEAR,valid,valid,4,5,normal,data\raw\valid\153_jpg.rf.4351c77af3c15cc662ceb54d3b1182bc.jpg,new_dataset\Final Project.v1i.coco\valid\170_jpg.rf.d6a73d7a290b94d95e9362a40408ad9d.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\187_jpg.rf.114d72f97eb660a0b6974c6b5b58a5cf.jpg,new_dataset\Final Project.v1i.coco\train\182_jpg.rf.18b5e41c7670c418c1b220e61e28fa70.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\2_114_jpg.rf.8149eeab9144e92767d577362abd6116.jpg,new_dataset\Final Project.v1i.coco\train\2_137_jpg.rf.8f1531bdc0162734c599556d87089d6e.jpg
NEAR,valid,valid,4,5,normal,data\raw\valid\2_114_jpg.rf.8149eeab9144e92767d577362abd6116.jpg,new_dataset\Final Project.v1i.coco\valid\2_136_jpg.rf.da1d705abebd2d12ae5251c6961308f9.jpg
NEAR,valid,test,4,5,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\test\2_205_jpg.rf.8818c593b9f21288dabfd68df66e21c5.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\train\2_196_jpg.rf.813d50e258a0df45c3035f1554b1cc11.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\train\2_210_jpg.rf.8051102dc1fbed07b46ab4d11a1fe1bd.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\train\2_213_jpg.rf.cff1d91c3d7fde023546510dc95a1ad5.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\train\2_219_jpg.rf.4392c398fb6ec3535fe0938e61371db5.jpg
NEAR,valid,train,4,5,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\train\2_228_jpg.rf.fc96f33cedba9d51eb080e817926913a.jpg
NEAR,test,valid,4,6,normal,data\raw\test\206_jpg.rf.945f50fcc1b02c6f91aee1223d113794.jpg,new_dataset\Final Project.v1i.coco\valid\218_jpg.rf.04d92ba9ef239a399889f62d3e3c91f8.jpg
NEAR,test,test,4,6,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEAR,test,train,4,6,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_144_jpg.rf.3b13d4bca3bdb55ef103ea8be827f9f0.jpg
NEAR,test,train,4,6,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_156_jpg.rf.e25982e6c38071c026ef4e00344cf0e6.jpg
NEAR,test,train,4,6,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_88_jpg.rf.bcbe506e38eaecac0fb909e959479d4a.jpg
NEAR,test,train,4,6,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_92_jpg.rf.194841e735064bef3c9e89ae32929182.jpg
NEAR,test,test,4,6,normal,data\raw\test\2_113_jpg.rf.8df001fc60e9d115bfa9abe7f4a8836c.jpg,new_dataset\Final Project.v1i.coco\test\2_126_jpg.rf.6f33d0eb543e7cd9f72140a3ef81436d.jpg
NEAR,test,train,4,6,normal,data\raw\test\2_113_jpg.rf.8df001fc60e9d115bfa9abe7f4a8836c.jpg,new_dataset\Final Project.v1i.coco\train\2_173_jpg.rf.d3285f6ff01cf2156685ceb39e88e51f.jpg
NEAR,train,train,4,6,normal,data\raw\train\101_jpg.rf.6fff538b0f9c658239932dc1807e2b1d.jpg,new_dataset\Final Project.v1i.coco\train\116_jpg.rf.36fe9ad77f2cc9ea02b96976989477a7.jpg
NEAR,train,train,4,6,normal,data\raw\train\101_jpg.rf.6fff538b0f9c658239932dc1807e2b1d.jpg,new_dataset\Final Project.v1i.coco\train\36_jpg.rf.a769f87625d4cc4354e64b9ff064bca3.jpg
NEAR,train,test,4,6,normal,data\raw\train\103_jpg.rf.0558661a959cb967d9cebb1da25cad8b.jpg,new_dataset\Final Project.v1i.coco\test\108_jpg.rf.f5c3168d5313cd8c3203b1a48a802959.jpg
NEAR,train,train,4,6,normal,data\raw\train\103_jpg.rf.0558661a959cb967d9cebb1da25cad8b.jpg,new_dataset\Final Project.v1i.coco\train\106_jpg.rf.ad6f668c3f73f01d992fc9067013babb.jpg
NEAR,train,train,4,6,normal,data\raw\train\103_jpg.rf.0558661a959cb967d9cebb1da25cad8b.jpg,new_dataset\Final Project.v1i.coco\train\115_jpg.rf.e058c831f6946f45cd0b30a1353341d1.jpg
NEAR,train,valid,4,6,normal,data\raw\train\104_jpg.rf.2fea6801b7481a0dc187fb9316c90fb3.jpg,new_dataset\Final Project.v1i.coco\valid\99_jpg.rf.3ffd72ff7fee2a96a58ef706827a4450.jpg
NEAR,train,train,4,6,normal,data\raw\train\106_jpg.rf.65c91a48a4ca44eae6e51f4ca697af58.jpg,new_dataset\Final Project.v1i.coco\train\103_jpg.rf.166c9a93d9f44880a43c6384b27c7359.jpg
NEAR,train,train,4,6,normal,data\raw\train\106_jpg.rf.65c91a48a4ca44eae6e51f4ca697af58.jpg,new_dataset\Final Project.v1i.coco\train\96_jpg.rf.80f1a4cde6f8b75edc2f63386641b760.jpg
NEAR,train,train,4,6,normal,data\raw\train\108_jpg.rf.edcfa0bc0bfd1d3c681bc8f0fcfaecf5.jpg,new_dataset\Final Project.v1i.coco\train\103_jpg.rf.166c9a93d9f44880a43c6384b27c7359.jpg
NEAR,train,train,4,6,normal,data\raw\train\108_jpg.rf.edcfa0bc0bfd1d3c681bc8f0fcfaecf5.jpg,new_dataset\Final Project.v1i.coco\train\96_jpg.rf.80f1a4cde6f8b75edc2f63386641b760.jpg
NEAR,train,train,4,6,normal,data\raw\train\111_jpg.rf.10c3293accd6e88bbf856089c55c19b8.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,train,train,4,6,normal,data\raw\train\113_jpg.rf.5cbcbadc145a310527093e83acdb1d99.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,train,train,4,6,normal,data\raw\train\115_jpg.rf.bd3dff0799a7d39e8b8a042e91fd6a5e.jpg,new_dataset\Final Project.v1i.coco\train\103_jpg.rf.166c9a93d9f44880a43c6384b27c7359.jpg
NEAR,train,train,4,6,normal,data\raw\train\117_jpg.rf.f90b5ab2dc5e2076fe5a970b502642af.jpg,new_dataset\Final Project.v1i.coco\train\118_jpg.rf.2732dab9332a7ccc7fbd3fa3e02343ae.jpg
NEAR,train,train,4,6,normal,data\raw\train\127_jpg.rf.291332873ac06ad568b98e245856ff49.jpg,new_dataset\Final Project.v1i.coco\train\128_jpg.rf.ef1d3efe2959995dd0ed8d201489a7a3.jpg
NEAR,train,valid,4,6,normal,data\raw\train\139_jpg.rf.996ac69b2446d4fb821130cdf3ceabff.jpg,new_dataset\Final Project.v1i.coco\valid\170_jpg.rf.d6a73d7a290b94d95e9362a40408ad9d.jpg
NEAR,train,train,4,6,normal,data\raw\train\155_jpg.rf.ac3c0ba0e200d69bc179274541fd60f5.jpg,new_dataset\Final Project.v1i.coco\train\153_jpg.rf.8cc6e67427e43d668f7400081bdcfc38.jpg
NEAR,train,train,4,6,normal,data\raw\train\157_jpg.rf.4efebba6d7f3cb93503bc8dbceff4105.jpg,new_dataset\Final Project.v1i.coco\train\19_jpg.rf.c572809ccc5df6ba1f47b44b5d2c2feb.jpg
NEAR,train,train,4,6,normal,data\raw\train\166_jpg.rf.ed3ad90483523d18b4531e8a8582d340.jpg,new_dataset\Final Project.v1i.coco\train\153_jpg.rf.8cc6e67427e43d668f7400081bdcfc38.jpg
NEAR,train,train,4,6,normal,data\raw\train\16_jpg.rf.ba9f4cbaf730aa6366c192f2aea8e217.jpg,new_dataset\Final Project.v1i.coco\train\39_jpg.rf.3dfb2f96cc10a653ee45364aa0b6f138.jpg
NEAR,train,train,4,6,normal,data\raw\train\170_jpg.rf.7f8494126909df30a159468b9ca0fcfa.jpg,new_dataset\Final Project.v1i.coco\train\139_jpg.rf.bbacdf4a11f0032dd7d2cf25f64a0202.jpg
NEAR,train,valid,4,6,normal,data\raw\train\17_jpg.rf.5a43ff4f06d0c6f700f24ebd1a01ee96.jpg,new_dataset\Final Project.v1i.coco\valid\20_jpg.rf.7a5b661f32a1c89d3c5b2bb48a343f52.jpg
NEAR,train,test,4,6,normal,data\raw\train\182_jpg.rf.78ac843d791dcbc05017045b7f57fe15.jpg,new_dataset\Final Project.v1i.coco\test\185_jpg.rf.9d389ce13fd8c28bcc1f05009d73a7c9.jpg
NEAR,train,train,4,6,normal,data\raw\train\185_jpg.rf.95b87a92a10404d4ba4508e434d5111f.jpg,new_dataset\Final Project.v1i.coco\train\182_jpg.rf.18b5e41c7670c418c1b220e61e28fa70.jpg
NEAR,train,train,4,6,normal,data\raw\train\18_jpg.rf.a93c4adc7423aa49a63c27c4d5832b69.jpg,new_dataset\Final Project.v1i.coco\train\70_jpg.rf.0484a1a8eb8c2e672c9725d6e053502e.jpg
NEAR,train,train,4,6,normal,data\raw\train\194_jpg.rf.c71192d5cb84aab4216c7bd85ba96472.jpg,new_dataset\Final Project.v1i.coco\train\204_jpg.rf.d9048640af5684a00d9d33b6e709e56d.jpg
NEAR,train,train,4,6,normal,data\raw\train\19_jpg.rf.384e422eadc8820449bdebb8e54d1232.jpg,new_dataset\Final Project.v1i.coco\train\157_jpg.rf.21a379d34397d94ba6ffb01f878054cf.jpg
NEAR,train,train,4,6,normal,data\raw\train\204_jpg.rf.7a1b464a948633a3fc3227a2b82d6938.jpg,new_dataset\Final Project.v1i.coco\train\194_jpg.rf.bb93d2667c500bd952b2aec64c70b990.jpg
NEAR,train,train,4,6,normal,data\raw\train\20_jpg.rf.679aa187e31065e73d8dd737e8b30de5.jpg,new_dataset\Final Project.v1i.coco\train\44_jpg.rf.5168640c902f9a3fd10bea09b8011820.jpg
NEAR,train,valid,4,6,normal,data\raw\train\20_jpg.rf.679aa187e31065e73d8dd737e8b30de5.jpg,new_dataset\Final Project.v1i.coco\valid\17_jpg.rf.12cd59cef091fbcc20d6873c12771f86.jpg
NEAR,train,train,4,6,normal,data\raw\train\218_jpg.rf.5f3258dceddc2440350ae637752ce914.jpg,new_dataset\Final Project.v1i.coco\train\206_jpg.rf.928d7ca6214060d0159d143b49f0d15c.jpg
NEAR,train,train,4,6,normal,data\raw\train\21_jpg.rf.a8ea4df8a5933d6c034556409979b7ed.jpg,new_dataset\Final Project.v1i.coco\train\56_jpg.rf.c8613d653b2d8adc620d4ccce48447b2.jpg
NEAR,train,train,4,6,normal,data\raw\train\21_jpg.rf.a8ea4df8a5933d6c034556409979b7ed.jpg,new_dataset\Final Project.v1i.coco\train\81_jpg.rf.e712529868dd846d9685ab1b9abc0f01.jpg
NEAR,train,train,4,6,normal,data\raw\train\22_jpg.rf.4df9ac9c84dcb127c61ceb8614d1ce46.jpg,new_dataset\Final Project.v1i.coco\train\24_jpg.rf.d9b543128b496287e4387124275e4133.jpg
NEAR,train,train,4,6,normal,data\raw\train\24_jpg.rf.4ab1dbca5288aa0bf9687cb839709c26.jpg,new_dataset\Final Project.v1i.coco\train\22_jpg.rf.bf2776820b091e7822a18497193c0999.jpg
NEAR,train,test,4,6,normal,data\raw\train\25_jpg.rf.e5f04d50c1b76eef204485a4a47e6269.jpg,new_dataset\Final Project.v1i.coco\test\47_jpg.rf.a84142b940f61fa92c4bc8ccb4f6ff0a.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_101_jpg.rf.f9cc189f24f4cd5eefba0329c32bb289.jpg,new_dataset\Final Project.v1i.coco\train\2_96_jpg.rf.35bee1776e781d59475e0c2d39aef4bd.jpg
NEAR,train,test,4,6,normal,data\raw\train\2_105_jpg.rf.8a362f894fc14df36a3bcf4055698f80.jpg,new_dataset\Final Project.v1i.coco\test\2_154_jpg.rf.f863241fd04dc3a4b270283804e7e485.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_105_jpg.rf.8a362f894fc14df36a3bcf4055698f80.jpg,new_dataset\Final Project.v1i.coco\train\2_144_jpg.rf.3b13d4bca3bdb55ef103ea8be827f9f0.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_105_jpg.rf.8a362f894fc14df36a3bcf4055698f80.jpg,new_dataset\Final Project.v1i.coco\train\2_156_jpg.rf.e25982e6c38071c026ef4e00344cf0e6.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_106_jpg.rf.faab4d3ae397549efe70b31466adb9a2.jpg,new_dataset\Final Project.v1i.coco\train\2_137_jpg.rf.8f1531bdc0162734c599556d87089d6e.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_106_jpg.rf.faab4d3ae397549efe70b31466adb9a2.jpg,new_dataset\Final Project.v1i.coco\train\2_155_jpg.rf.416a4f915c101055e950c7da831d2947.jpg
NEAR,train,valid,4,6,normal,data\raw\train\2_106_jpg.rf.faab4d3ae397549efe70b31466adb9a2.jpg,new_dataset\Final Project.v1i.coco\valid\2_136_jpg.rf.da1d705abebd2d12ae5251c6961308f9.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_107_jpg.rf.4ce2061402ba8145595c947371e905d5.jpg,new_dataset\Final Project.v1i.coco\train\2_137_jpg.rf.8f1531bdc0162734c599556d87089d6e.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_107_jpg.rf.4ce2061402ba8145595c947371e905d5.jpg,new_dataset\Final Project.v1i.coco\train\2_155_jpg.rf.416a4f915c101055e950c7da831d2947.jpg
NEAR,train,valid,4,6,normal,data\raw\train\2_107_jpg.rf.4ce2061402ba8145595c947371e905d5.jpg,new_dataset\Final Project.v1i.coco\valid\2_136_jpg.rf.da1d705abebd2d12ae5251c6961308f9.jpg
NEAR,train,train,4,6,normal,data\raw\train\2_109_jpg.rf.f4d42134c22bd0d55b3994040583efcd.jpg,new_dataset\Final Project.v1i.coco\train\2_119_jpg.rf.a1e161864b4594697d9aa24580088991.jpg
