split,group_id,new_filename,source_split,original_filename,source_path,Burn Mark,Flash,Short Shot,Sink Mark
train,320,fp_train_0401.jpg,train,63_jpg.rf.9211e78750bd9209d4c1c32ac3e312cf.jpg,new_dataset\Final Project.v1i.coco\train\63_jpg.rf.9211e78750bd9209d4c1c32ac3e312cf.jpg,0,0,0,0
test,321,fp_test_0073.jpg,train,P_2092_jpg.rf.a9ce69c5a925eec084fb90cf022e47b0.jpg,new_dataset\Final Project.v1i.coco\train\P_2092_jpg.rf.a9ce69c5a925eec084fb90cf022e47b0.jpg,1,1,0,1
train,322,fp_train_0402.jpg,train,N_10063_JPG_JPG.rf.8fd46eb5203e45792a0bfac8df528564.jpg,new_dataset\Final Project.v1i.coco\train\N_10063_JPG_JPG.rf.8fd46eb5203e45792a0bfac8df528564.jpg,1,0,0,0
train,323,fp_train_0403.jpg,train,26_jpg.rf.d310175864b47fd19b19ab983f191883.jpg,new_dataset\Final Project.v1i.coco\train\26_jpg.rf.d310175864b47fd19b19ab983f191883.jpg,0,0,0,0
valid,324,fp_valid_0101.jpg,train,N_10030_JPG_JPG.rf.7f70a24e58fec4a774e1331feb16b50e.jpg,new_dataset\Final Project.v1i.coco\train\N_10030_JPG_JPG.rf.7f70a24e58fec4a774e1331feb16b50e.jpg,0,0,0,1
train,325,fp_train_0404.jpg,train,N_1032_JPG_JPG.rf.cbc991fa2bc52dbdabde10ab320095e6.jpg,new_dataset\Final Project.v1i.coco\train\N_1032_JPG_JPG.rf.cbc991fa2bc52dbdabde10ab320095e6.jpg,1,1,0,1
train,326,fp_train_0405.jpg,train,P_2033_jpg.rf.c3499f8c08e239d0b088343fee9b94ae.jpg,new_dataset\Final Project.v1i.coco\train\P_2033_jpg.rf.c3499f8c08e239d0b088343fee9b94ae.jpg,0,0,0,0
train,327,fp_train_0406.jpg,train,P_2050_jpg.rf.1565e1852cb8a4ef46c8a92e20e2fddf.jpg,new_dataset\Final Project.v1i.coco\train\P_2050_jpg.rf.1565e1852cb8a4ef46c8a92e20e2fddf.jpg,1,1,0,1
train,328,fp_train_0407.jpg,train,samsung_11_jpg.rf.db22c6d6112d5bfb899a3102adc2c244.jpg,new_dataset\Final Project.v1i.coco\train\samsung_11_jpg.rf.db22c6d6112d5bfb899a3102adc2c244.jpg,0,0,0,0
train,329,fp_train_0408.jpg,train,N_1030_JPG_JPG.rf.a4a6034563d331fff34f18bf5447d275.jpg,new_dataset\Final Project.v1i.coco\train\N_1030_JPG_JPG.rf.a4a6034563d331fff34f18bf5447d275.jpg,1,1,0,1
train,330,fp_train_0409.jpg,train,88_jpg.rf.7b46b9a69cea8a4c983012e11c7ae315.jpg,new_dataset\Final Project.v1i.coco\train\88_jpg.rf.7b46b9a69cea8a4c983012e11c7ae315.jpg,0,0,1,0
train,330,fp_train_0410.jpg,valid,89_jpg.rf.aa10ccbed07441b84309fe1340d73099.jpg,new_dataset\Final Project.v1i.coco\valid\89_jpg.rf.aa10ccbed07441b84309fe1340d73099.jpg,0,0,1,0
test,331,fp_test_0074.jpg,train,samsung_66_jpg.rf.a7c3036466e8d8bb3f777259e43d6174.jpg,new_dataset\Final Project.v1i.coco\train\samsung_66_jpg.rf.a7c3036466e8d8bb3f777259e43d6174.jpg,1,0,0,1
valid,332,fp_valid_0102.jpg,train,N_10031_JPG_JPG.rf.a60a7f376305261625ac1ab8945aa99c.jpg,new_dataset\Final Project.v1i.coco\train\N_10031_JPG_JPG.rf.a60a7f376305261625ac1ab8945aa99c.jpg,0,0,0,0
train,333,fp_train_0411.jpg,train,N_10065_JPG_JPG.rf.8cfddf5c230c0a0649737926760c0796.jpg,new_dataset\Final Project.v1i.coco\train\N_10065_JPG_JPG.rf.8cfddf5c230c0a0649737926760c0796.jpg,0,0,0,0
test,334,fp_test_0075.jpg,train,P_2024_jpg.rf.2b9ef46c2725eaa37f4e8a45086cdf2c.jpg,new_dataset\Final Project.v1i.coco\train\P_2024_jpg.rf.2b9ef46c2725eaa37f4e8a45086cdf2c.jpg,1,1,0,1
train,335,fp_train_0412.jpg,train,P_2043_jpg.rf.ff2aa007a37841666d0816cd2f8af7fe.jpg,new_dataset\Final Project.v1i.coco\train\P_2043_jpg.rf.ff2aa007a37841666d0816cd2f8af7fe.jpg,1,1,0,1
train,336,fp_train_0413.jpg,train,N_10014_JPG_JPG.rf.61c471b1371ae553e63f32b65635ec69.jpg,new_dataset\Final Project.v1i.coco\train\N_10014_JPG_JPG.rf.61c471b1371ae553e63f32b65635ec69.jpg,1,0,1,1
test,337,fp_test_0076.jpg,train,N_1085_JPG_JPG.rf.404f8e34b460edfb44f97135277af132.jpg,new_dataset\Final Project.v1i.coco\train\N_1085_JPG_JPG.rf.404f8e34b460edfb44f97135277af132.jpg,1,0,0,1
train,338,fp_train_0414.jpg,train,164_jpg.rf.836d8a8a14786ddd23d86b6e5e6959b9.jpg,new_dataset\Final Project.v1i.coco\train\164_jpg.rf.836d8a8a14786ddd23d86b6e5e6959b9.jpg,0,0,0,1
valid,339,fp_valid_0103.jpg,train,N_1061_JPG_JPG.rf.d2d6ec411e14c1ead059d1267192090b.jpg,new_dataset\Final Project.v1i.coco\train\N_1061_JPG_JPG.rf.d2d6ec411e14c1ead059d1267192090b.jpg,1,0,0,1
test,340,fp_test_0077.jpg,train,samsung_33_jpg.rf.f0be2f1f517116e04885eb1947efac99.jpg,new_dataset\Final Project.v1i.coco\train\samsung_33_jpg.rf.f0be2f1f517116e04885eb1947efac99.jpg,1,0,0,0
train,341,fp_train_0415.jpg,train,10_jpg.rf.2486b6d2a33c50124f42620b2eafce99.jpg,new_dataset\Final Project.v1i.coco\train\10_jpg.rf.2486b6d2a33c50124f42620b2eafce99.jpg,0,0,0,0
train,342,fp_train_0416.jpg,train,P_2040_jpg.rf.436e7810f99b31e92de62fc9dd11c22e.jpg,new_dataset\Final Project.v1i.coco\train\P_2040_jpg.rf.436e7810f99b31e92de62fc9dd11c22e.jpg,1,1,0,1
test,343,fp_test_0078.jpg,train,N_10056_JPG_JPG.rf.1c48a27802fc985af2212278bdf19f5a.jpg,new_dataset\Final Project.v1i.coco\train\N_10056_JPG_JPG.rf.1c48a27802fc985af2212278bdf19f5a.jpg,1,0,0,1
train,344,fp_train_0417.jpg,train,P_2108_jpg.rf.cc80e712f149017fedf310e3d57f369f.jpg,new_dataset\Final Project.v1i.coco\train\P_2108_jpg.rf.cc80e712f149017fedf310e3d57f369f.jpg,1,1,0,1
train,345,fp_train_0418.jpg,train,samsung_79_jpg.rf.f3f3486990927f992b7384ec503bfa2d.jpg,new_dataset\Final Project.v1i.coco\train\samsung_79_jpg.rf.f3f3486990927f992b7384ec503bfa2d.jpg,1,0,0,0
valid,346,fp_valid_0104.jpg,train,P_2197_jpg.rf.d97b5894c5ae5a8c60b99d8c9bb1616c.jpg,new_dataset\Final Project.v1i.coco\train\P_2197_jpg.rf.d97b5894c5ae5a8c60b99d8c9bb1616c.jpg,0,1,0,0
train,347,fp_train_0419.jpg,train,2_98_jpg.rf.a9925c23722c0504316a050af06c53b5.jpg,new_dataset\Final Project.v1i.coco\train\2_98_jpg.rf.a9925c23722c0504316a050af06c53b5.jpg,0,1,0,0
train,347,fp_train_0420.jpg,train,2_96_jpg.rf.35bee1776e781d59475e0c2d39aef4bd.jpg,new_dataset\Final Project.v1i.coco\train\2_96_jpg.rf.35bee1776e781d59475e0c2d39aef4bd.jpg,0,1,0,1
test,348,fp_test_0079.jpg,train,samsung_88_jpg.rf.8d793f8c431769d979963e14dd96b554.jpg,new_dataset\Final Project.v1i.coco\train\samsung_88_jpg.rf.8d793f8c431769d979963e14dd96b554.jpg,0,0,0,0
train,349,fp_train_0421.jpg,train,samsung_23_jpg.rf.592bb353235a29622298511a416fd493.jpg,new_dataset\Final Project.v1i.coco\train\samsung_23_jpg.rf.592bb353235a29622298511a416fd493.jpg,0,0,0,0
train,350,fp_train_0422.jpg,train,N_10029_JPG_JPG.rf.4ed0f6eead39d083ce83703b48968e54.jpg,new_dataset\Final Project.v1i.coco\train\N_10029_JPG_JPG.rf.4ed0f6eead39d083ce83703b48968e54.jpg,1,0,0,1
train,351,fp_train_0423.jpg,train,36_jpg.rf.a769f87625d4cc4354e64b9ff064bca3.jpg,new_dataset\Final Project.v1i.coco\train\36_jpg.rf.a769f87625d4cc4354e64b9ff064bca3.jpg,1,0,0,1
train,352,fp_train_0424.jpg,train,P_2026_jpg.rf.956651f2ffc6f15c749e0e50d0ce04ac.jpg,new_dataset\Final Project.v1i.coco\train\P_2026_jpg.rf.956651f2ffc6f15c749e0e50d0ce04ac.jpg,0,0,0,0
test,353,fp_test_0080.jpg,train,N_1050_JPG_JPG.rf.37ce0e96939a5a8f74cc18a2367ae7ca.jpg,new_dataset\Final Project.v1i.coco\train\N_1050_JPG_JPG.rf.37ce0e96939a5a8f74cc18a2367ae7ca.jpg,1,1,0,1
train,354,fp_train_0425.jpg,train,N_1014_JPG_JPG.rf.9450707ae7bbc6f335ac7674c42bdc1e.jpg,new_dataset\Final Project.v1i.coco\train\N_1014_JPG_JPG.rf.9450707ae7bbc6f335ac7674c42bdc1e.jpg,1,0,0,0
train,355,fp_train_0426.jpg,train,P_2177_jpg.rf.e787d09438e8601a10f9c718122b0ba3.jpg,new_dataset\Final Project.v1i.coco\train\P_2177_jpg.rf.e787d09438e8601a10f9c718122b0ba3.jpg,0,0,0,1
train,356,fp_train_0427.jpg,train,P_2243_jpg.rf.d3de997b844549094f10460bbb9cfc93.jpg,new_dataset\Final Project.v1i.coco\train\P_2243_jpg.rf.d3de997b844549094f10460bbb9cfc93.jpg,0,1,1,0
train,357,fp_train_0428.jpg,train,P_2247_jpg.rf.3e50eeb4d20c9305a89fe52e4c71acc0.jpg,new_dataset\Final Project.v1i.coco\train\P_2247_jpg.rf.3e50eeb4d20c9305a89fe52e4c71acc0.jpg,0,1,0,1
train,358,fp_train_0429.jpg,train,N_1013_JPG_JPG.rf.2cab00f55536d8077035965097b0bc62.jpg,new_dataset\Final Project.v1i.coco\train\N_1013_JPG_JPG.rf.2cab00f55536d8077035965097b0bc62.jpg,0,0,0,0
train,359,fp_train_0430.jpg,train,P_2125_jpg.rf.3dcede252a55a3b61b67bdd02ea6c02e.jpg,new_dataset\Final Project.v1i.coco\train\P_2125_jpg.rf.3dcede252a55a3b61b67bdd02ea6c02e.jpg,1,1,0,1
train,360,fp_train_0431.jpg,train,P_2087_jpg.rf.33647d11f0afd8f947db207859cbb6dd.jpg,new_dataset\Final Project.v1i.coco\train\P_2087_jpg.rf.33647d11f0afd8f947db207859cbb6dd.jpg,0,0,0,1
train,361,fp_train_0432.jpg,train,N_1033_JPG_JPG.rf.f4bfe4e2ff9f3833d2864f24c8b5ea0a.jpg,new_dataset\Final Project.v1i.coco\train\N_1033_JPG_JPG.rf.f4bfe4e2ff9f3833d2864f24c8b5ea0a.jpg,1,1,0,1
valid,362,fp_valid_0105.jpg,train,P_2123_jpg.rf.fd246c1e6ec90322cb296c1aad743ae3.jpg,new_dataset\Final Project.v1i.coco\train\P_2123_jpg.rf.fd246c1e6ec90322cb296c1aad743ae3.jpg,0,0,0,1
valid,363,fp_valid_0106.jpg,train,79_jpg.rf.9a43eac1fec1a7b2d8a4584f8c3ae7fe.jpg,new_dataset\Final Project.v1i.coco\train\79_jpg.rf.9a43eac1fec1a7b2d8a4584f8c3ae7fe.jpg,0,0,0,0
test,364,fp_test_0081.jpg,train,N_1016_JPG_JPG.rf.4e3fb06ab408bffd87165c3b1d4a8ad4.jpg,new_dataset\Final Project.v1i.coco\train\N_1016_JPG_JPG.rf.4e3fb06ab408bffd87165c3b1d4a8ad4.jpg,1,0,0,1
train,365,fp_train_0433.jpg,train,P_2020_jpg.rf.4a1f7a20a172f40f647b827604619924.jpg,new_dataset\Final Project.v1i.coco\train\P_2020_jpg.rf.4a1f7a20a172f40f647b827604619924.jpg,0,1,0,1
train,366,fp_train_0434.jpg,train,P_2110_jpg.rf.f4b3221e393405dba9accb6dc748322c.jpg,new_dataset\Final Project.v1i.coco\train\P_2110_jpg.rf.f4b3221e393405dba9accb6dc748322c.jpg,1,0,0,0
train,367,fp_train_0435.jpg,train,samsung_76_jpg.rf.f05adf4e15a713126ac1b327b261e912.jpg,new_dataset\Final Project.v1i.coco\train\samsung_76_jpg.rf.f05adf4e15a713126ac1b327b261e912.jpg,0,0,0,0
train,368,fp_train_0436.jpg,train,P_2102_jpg.rf.826f8e563a382cc05399302a3cda81db.jpg,new_dataset\Final Project.v1i.coco\train\P_2102_jpg.rf.826f8e563a382cc05399302a3cda81db.jpg,1,0,0,1
train,369,fp_train_0437.jpg,train,2_6_jpg.rf.00f2ad662ab970a3334e6a28152789d9.jpg,new_dataset\Final Project.v1i.coco\train\2_6_jpg.rf.00f2ad662ab970a3334e6a28152789d9.jpg,1,1,0,1
train,369,fp_train_0438.jpg,valid,2_2_jpg.rf.05da19ac3c918a99e293849ee0672d56.jpg,new_dataset\Final Project.v1i.coco\valid\2_2_jpg.rf.05da19ac3c918a99e293849ee0672d56.jpg,1,1,0,1
train,370,fp_train_0439.jpg,train,2_46_jpg.rf.4d34d90e12dbe3690a85a3bc676aba90.jpg,new_dataset\Final Project.v1i.coco\train\2_46_jpg.rf.4d34d90e12dbe3690a85a3bc676aba90.jpg,0,1,1,0
test,371,fp_test_0082.jpg,train,N_10066_JPG_JPG.rf.5882fe80df66bc8ba51e606f9ca480ce.jpg,new_dataset\Final Project.v1i.coco\train\N_10066_JPG_JPG.rf.5882fe80df66bc8ba51e606f9ca480ce.jpg,1,0,1,1
train,372,fp_train_0440.jpg,train,P_2208_jpg.rf.52e52d355209d23e90967cfc4d0e7f89.jpg,new_dataset\Final Project.v1i.coco\train\P_2208_jpg.rf.52e52d355209d23e90967cfc4d0e7f89.jpg,0,1,1,0
train,373,fp_train_0441.jpg,train,N_1088_JPG_JPG.rf.f16aac827735850905ee3dcf11c3cab6.jpg,new_dataset\Final Project.v1i.coco\train\N_1088_JPG_JPG.rf.f16aac827735850905ee3dcf11c3cab6.jpg,0,0,0,0
valid,374,fp_valid_0107.jpg,train,104_jpg.rf.7f88fa0349b2d5ad1373f6dde860e59c.jpg,new_dataset\Final Project.v1i.coco\train\104_jpg.rf.7f88fa0349b2d5ad1373f6dde860e59c.jpg,0,0,0,1
train,375,fp_train_0442.jpg,train,P_2225_jpg.rf.1d96e83bdf81d35f739920a3c26e11b7.jpg,new_dataset\Final Project.v1i.coco\train\P_2225_jpg.rf.1d96e83bdf81d35f739920a3c26e11b7.jpg,0,0,0,1
train,376,fp_train_0443.jpg,train,N_1054_JPG_JPG.rf.ec92049aeb09f90d6032edd9cb6e37a2.jpg,new_dataset\Final Project.v1i.coco\train\N_1054_JPG_JPG.rf.ec92049aeb09f90d6032edd9cb6e37a2.jpg,0,0,1,0
test,377,fp_test_0083.jpg,train,124_jpg.rf.f1cb25ff7cd0e7f8084c33f662bed1f9.jpg,new_dataset\Final Project.v1i.coco\train\124_jpg.rf.f1cb25ff7cd0e7f8084c33f662bed1f9.jpg,0,0,0,1
train,378,fp_train_0444.jpg,train,P_2007_jpg.rf.90bd797cf1eefc1c2f2a44da13f0e699.jpg,new_dataset\Final Project.v1i.coco\train\P_2007_jpg.rf.90bd797cf1eefc1c2f2a44da13f0e699.jpg,0,1,0,0
train,379,fp_train_0445.jpg,train,N_10037_JPG_JPG.rf.cf0d54d08749b6beda8fb4b6697c5817.jpg,new_dataset\Final Project.v1i.coco\train\N_10037_JPG_JPG.rf.cf0d54d08749b6beda8fb4b6697c5817.jpg,1,0,0,1
train,380,fp_train_0446.jpg,train,N_1043_JPG_JPG.rf.ffb4efc0e2cb577fdef05015692f6ea2.jpg,new_dataset\Final Project.v1i.coco\train\N_1043_JPG_JPG.rf.ffb4efc0e2cb577fdef05015692f6ea2.jpg,1,0,0,0
train,381,fp_train_0447.jpg,train,95_jpg.rf.2ed59d0fde9fc3c6bf7a1387921282a2.jpg,new_dataset\Final Project.v1i.coco\train\95_jpg.rf.2ed59d0fde9fc3c6bf7a1387921282a2.jpg,0,0,0,0
valid,382,fp_valid_0108.jpg,train,samsung_39_jpg.rf.a9fa757ccb183eb3a00e66a18137280b.jpg,new_dataset\Final Project.v1i.coco\train\samsung_39_jpg.rf.a9fa757ccb183eb3a00e66a18137280b.jpg,0,0,0,0
train,383,fp_train_0448.jpg,train,209_jpg.rf.03671b4ad43fd617ba89bf97927b2b44.jpg,new_dataset\Final Project.v1i.coco\train\209_jpg.rf.03671b4ad43fd617ba89bf97927b2b44.jpg,0,0,0,0
train,384,fp_train_0449.jpg,train,N_1091_JPG_JPG.rf.ee076c21187e9fe2fc7a78b05e9487ba.jpg,new_dataset\Final Project.v1i.coco\train\N_1091_JPG_JPG.rf.ee076c21187e9fe2fc7a78b05e9487ba.jpg,1,0,0,1
train,385,fp_train_0450.jpg,train,P_2069_jpg.rf.065f8274ae832970133bfe778509924e.jpg,new_dataset\Final Project.v1i.coco\train\P_2069_jpg.rf.065f8274ae832970133bfe778509924e.jpg,1,0,0,1
valid,386,fp_valid_0109.jpg,train,N_10068_JPG_JPG.rf.d079a0be1e09394efd205cf9a6a6aa97.jpg,new_dataset\Final Project.v1i.coco\train\N_10068_JPG_JPG.rf.d079a0be1e09394efd205cf9a6a6aa97.jpg,1,0,1,0
test,387,fp_test_0084.jpg,train,samsung_62_jpg.rf.d88c740d8ce469283a1f4692c0a548bc.jpg,new_dataset\Final Project.v1i.coco\train\samsung_62_jpg.rf.d88c740d8ce469283a1f4692c0a548bc.jpg,1,0,0,0
train,388,fp_train_0451.jpg,train,N_1029_JPG_JPG.rf.a577311e10083ff8ac3fd9cc252d63f6.jpg,new_dataset\Final Project.v1i.coco\train\N_1029_JPG_JPG.rf.a577311e10083ff8ac3fd9cc252d63f6.jpg,1,1,0,1
train,389,fp_train_0452.jpg,train,P_2206_jpg.rf.f350b920f28d3832b98e7371576ac50c.jpg,new_dataset\Final Project.v1i.coco\train\P_2206_jpg.rf.f350b920f28d3832b98e7371576ac50c.jpg,0,0,0,0
train,390,fp_train_0453.jpg,train,165_jpg.rf.c925062531af1cbd139ade144c7f79c4.jpg,new_dataset\Final Project.v1i.coco\train\165_jpg.rf.c925062531af1cbd139ade144c7f79c4.jpg,0,1,0,1
train,391,fp_train_0454.jpg,train,P_2013_jpg.rf.ddc6971beb2c15e346d8cb296c91f1b4.jpg,new_dataset\Final Project.v1i.coco\train\P_2013_jpg.rf.ddc6971beb2c15e346d8cb296c91f1b4.jpg,0,0,0,0
test,392,fp_test_0085.jpg,train,N_1004_JPG_JPG.rf.5b91210e9399e234b999998c37b5ba26.jpg,new_dataset\Final Project.v1i.coco\train\N_1004_JPG_JPG.rf.5b91210e9399e234b999998c37b5ba26.jpg,1,0,0,1
train,393,fp_train_0455.jpg,train,P_2258_jpg.rf.9a82c3721007a2b594d06973f01151ae.jpg,new_dataset\Final Project.v1i.coco\train\P_2258_jpg.rf.9a82c3721007a2b594d06973f01151ae.jpg,0,1,1,1
train,394,fp_train_0456.jpg,train,P_2257_jpg.rf.91d144af833af99f9d9cdfc65c980da4.jpg,new_dataset\Final Project.v1i.coco\train\P_2257_jpg.rf.91d144af833af99f9d9cdfc65c980da4.jpg,1,0,0,1
train,395,fp_train_0457.jpg,train,samsung_58_jpg.rf.87ecf348bd999189f610bfff129a8bcc.jpg,new_dataset\Final Project.v1i.coco\train\samsung_58_jpg.rf.87ecf348bd999189f610bfff129a8bcc.jpg,1,0,0,1
test,396,fp_test_0086.jpg,train,P_2067_jpg.rf.5cc41525799c3021560aeac0f2f4c904.jpg,new_dataset\Final Project.v1i.coco\train\P_2067_jpg.rf.5cc41525799c3021560aeac0f2f4c904.jpg,1,1,0,1
valid,397,fp_valid_0110.jpg,train,2_33_jpg.rf.c45ea5fd434e8e5fcdf7d1d18530bb4e.jpg,new_dataset\Final Project.v1i.coco\train\2_33_jpg.rf.c45ea5fd434e8e5fcdf7d1d18530bb4e.jpg,0,0,0,0
train,398,fp_train_0458.jpg,train,2_47_jpg.rf.8185168f77837600da1721979855ebf1.jpg,new_dataset\Final Project.v1i.coco\train\2_47_jpg.rf.8185168f77837600da1721979855ebf1.jpg,0,1,0,0
train,399,fp_train_0459.jpg,train,samsung_18_jpg.rf.ea3ef97e38e7fcdd76fce89ec2d4fafd.jpg,new_dataset\Final Project.v1i.coco\train\samsung_18_jpg.rf.ea3ef97e38e7fcdd76fce89ec2d4fafd.jpg,0,1,0,0
train,400,fp_train_0460.jpg,train,N_10048_JPG_JPG.rf.fde164ad4763d33eb742b9400351cd5d.jpg,new_dataset\Final Project.v1i.coco\train\N_10048_JPG_JPG.rf.fde164ad4763d33eb742b9400351cd5d.jpg,1,0,0,0
test,401,fp_test_0087.jpg,train,109_jpg.rf.36143738ee191de19126612ef9916f01.jpg,new_dataset\Final Project.v1i.coco\train\109_jpg.rf.36143738ee191de19126612ef9916f01.jpg,0,0,0,1
train,402,fp_train_0461.jpg,train,P_2232_jpg.rf.da7f6a6777da15cba2e9c14dba7d0408.jpg,new_dataset\Final Project.v1i.coco\train\P_2232_jpg.rf.da7f6a6777da15cba2e9c14dba7d0408.jpg,0,1,0,1
test,403,fp_test_0088.jpg,train,93_jpg.rf.824ac37a8f8a240f04f7706835288abd.jpg,new_dataset\Final Project.v1i.coco\train\93_jpg.rf.824ac37a8f8a240f04f7706835288abd.jpg,0,0,0,0
test,403,fp_test_0089.jpg,valid,94_jpg.rf.bd1ba4aea08a856cd56c075432be86e6.jpg,new_dataset\Final Project.v1i.coco\valid\94_jpg.rf.bd1ba4aea08a856cd56c075432be86e6.jpg,0,0,0,0
valid,404,fp_valid_0111.jpg,train,N_1031_JPG_JPG.rf.b0e4e2862d549277c4651343f561d32e.jpg,new_dataset\Final Project.v1i.coco\train\N_1031_JPG_JPG.rf.b0e4e2862d549277c4651343f561d32e.jpg,1,1,0,1
train,405,fp_train_0462.jpg,train,N_10017_JPG_JPG.rf.2e6d3a75193c98e61d5ea7e98910c7e7.jpg,new_dataset\Final Project.v1i.coco\train\N_10017_JPG_JPG.rf.2e6d3a75193c98e61d5ea7e98910c7e7.jpg,1,0,1,1
test,406,fp_test_0090.jpg,train,P_2198_jpg.rf.9116a3c8503cb4e2b245af7fd1cb64b5.jpg,new_dataset\Final Project.v1i.coco\train\P_2198_jpg.rf.9116a3c8503cb4e2b245af7fd1cb64b5.jpg,0,0,0,0
train,407,fp_train_0463.jpg,train,N_10049_JPG_JPG.rf.258fe07bedfe2a6f0a404f0907bba494.jpg,new_dataset\Final Project.v1i.coco\train\N_10049_JPG_JPG.rf.258fe07bedfe2a6f0a404f0907bba494.jpg,1,0,0,0
valid,408,fp_valid_0112.jpg,train,P_2249_jpg.rf.b373be324c76c68a3d3e15e21b5d39fc.jpg,new_dataset\Final Project.v1i.coco\train\P_2249_jpg.rf.b373be324c76c68a3d3e15e21b5d39fc.jpg,0,1,0,0
valid,409,fp_valid_0113.jpg,train,P_2039_jpg.rf.3e29cc90c875741d00f3d25de22171f1.jpg,new_dataset\Final Project.v1i.coco\train\P_2039_jpg.rf.3e29cc90c875741d00f3d25de22171f1.jpg,1,1,0,1
train,410,fp_train_0464.jpg,train,P_2056_jpg.rf.1d045191b43fa81f7f37c2f94cd46617.jpg,new_dataset\Final Project.v1i.coco\train\P_2056_jpg.rf.1d045191b43fa81f7f37c2f94cd46617.jpg,0,1,0,1
train,411,fp_train_0465.jpg,train,34_jpg.rf.dc82c0c8420038379127e6d00a8f5aab.jpg,new_dataset\Final Project.v1i.coco\train\34_jpg.rf.dc82c0c8420038379127e6d00a8f5aab.jpg,0,0,0,0
train,412,fp_train_0466.jpg,train,N_1096_JPG_JPG.rf.5546534a7e984f96e7fffeca29642fb2.jpg,new_dataset\Final Project.v1i.coco\train\N_1096_JPG_JPG.rf.5546534a7e984f96e7fffeca29642fb2.jpg,1,0,0,0
train,413,fp_train_0467.jpg,train,P_2062_jpg.rf.20f922c9763b4202c8e5b53bfa4104ee.jpg,new_dataset\Final Project.v1i.coco\train\P_2062_jpg.rf.20f922c9763b4202c8e5b53bfa4104ee.jpg,0,1,0,1
train,414,fp_train_0468.jpg,train,P_2047_jpg.rf.711ef959bac8f702944644664c03e0cf.jpg,new_dataset\Final Project.v1i.coco\train\P_2047_jpg.rf.711ef959bac8f702944644664c03e0cf.jpg,0,1,0,1
train,415,fp_train_0469.jpg,train,37_jpg.rf.495b4905d23eee8c5b4456c9f24c6a23.jpg,new_dataset\Final Project.v1i.coco\train\37_jpg.rf.495b4905d23eee8c5b4456c9f24c6a23.jpg,0,0,0,1
train,416,fp_train_0470.jpg,train,2_197_jpg.rf.ee6e4f1f4e4cacf166d52eb9419be660.jpg,new_dataset\Final Project.v1i.coco\train\2_197_jpg.rf.ee6e4f1f4e4cacf166d52eb9419be660.jpg,0,1,1,0
train,417,fp_train_0471.jpg,train,P_2095_jpg.rf.0425126e49200147dcbfa28657901f3c.jpg,new_dataset\Final Project.v1i.coco\train\P_2095_jpg.rf.0425126e49200147dcbfa28657901f3c.jpg,1,0,0,0
test,418,fp_test_0091.jpg,train,P_2113_jpg.rf.35e7a73c77dd69573b3d56eb81724816.jpg,new_dataset\Final Project.v1i.coco\train\P_2113_jpg.rf.35e7a73c77dd69573b3d56eb81724816.jpg,0,1,0,1
train,419,fp_train_0472.jpg,train,P_2019_jpg.rf.590835ded88d8bcfbadb285ca085b8de.jpg,new_dataset\Final Project.v1i.coco\train\P_2019_jpg.rf.590835ded88d8bcfbadb285ca085b8de.jpg,0,0,0,0
train,420,fp_train_0473.jpg,train,N_10004_JPG_JPG.rf.c6c5e99646b369013ccefc52d2ba2f68.jpg,new_dataset\Final Project.v1i.coco\train\N_10004_JPG_JPG.rf.c6c5e99646b369013ccefc52d2ba2f68.jpg,1,0,1,1
train,421,fp_train_0474.jpg,train,P_2114_jpg.rf.bfef3b5408b305fe5756d81096069829.jpg,new_dataset\Final Project.v1i.coco\train\P_2114_jpg.rf.bfef3b5408b305fe5756d81096069829.jpg,0,1,0,1
test,422,fp_test_0092.jpg,train,2_9_jpg.rf.a573032ae30e8d8e69d460d9d601de7b.jpg,new_dataset\Final Project.v1i.coco\train\2_9_jpg.rf.a573032ae30e8d8e69d460d9d601de7b.jpg,0,1,1,0
test,422,fp_test_0093.jpg,train,2_11_jpg.rf.7c517ce143259385ab219c6ebe93ee36.jpg,new_dataset\Final Project.v1i.coco\train\2_11_jpg.rf.7c517ce143259385ab219c6ebe93ee36.jpg,0,1,1,0
train,423,fp_train_0475.jpg,train,N_1012_JPG_JPG.rf.beb32f4db2971928b18b6793e70286f5.jpg,new_dataset\Final Project.v1i.coco\train\N_1012_JPG_JPG.rf.beb32f4db2971928b18b6793e70286f5.jpg,1,0,0,1
test,424,fp_test_0094.jpg,train,P_2199_jpg.rf.9f23cd1f56ebc2a15005be5322e71c46.jpg,new_dataset\Final Project.v1i.coco\train\P_2199_jpg.rf.9f23cd1f56ebc2a15005be5322e71c46.jpg,0,0,0,0
train,425,fp_train_0476.jpg,train,P_2246_jpg.rf.badafec1d7d690b48987a66aedf9b7d7.jpg,new_dataset\Final Project.v1i.coco\train\P_2246_jpg.rf.badafec1d7d690b48987a66aedf9b7d7.jpg,0,0,0,0
train,426,fp_train_0477.jpg,train,P_2017_jpg.rf.e33645f75ddd58aa633181eec96e9d0e.jpg,new_dataset\Final Project.v1i.coco\train\P_2017_jpg.rf.e33645f75ddd58aa633181eec96e9d0e.jpg,1,1,0,1
train,427,fp_train_0478.jpg,train,2_57_jpg.rf.c163d73c9f203e80352bc46c325af2f2.jpg,new_dataset\Final Project.v1i.coco\train\2_57_jpg.rf.c163d73c9f203e80352bc46c325af2f2.jpg,0,1,1,0
